0.00612604	0.73326
0	0
0.03333	-0.00284727
0.06666	-0.00570111
0.09999	-0.00856941
0.13332	-0.0114548
0.16665	-0.0112053
0.19998	-0.0107312
0.23331	-0.010262
0.26664	-0.00983789
0.29997	-0.0093938
0.3333	-0.0089637
0.36663	-0.00860173
0.39996	-0.00836203
0.43329	-0.00837186
0.46662	-0.00860752
0.49995	-0.00889673
0.53328	-0.00906721
0.56661	-0.00894668
0.59994	-0.00836285
0.63327	-0.00574857
0.6666	-0.00206023
0.69993	-0.000360337
0.73326	0.00034449
0.76659	0.000322624
0.79992	-0.000563246
0.83325	-0.00323085
0.86658	-0.00704333
0.89991	-0.00980602
0.93324	-0.0108185
0.96657	-0.0110166
0.9999	-0.0106595
1.03323	-0.00954266
1.06656	-0.00648912
1.09989	-0.00242563
1.13322	-0.000245422
1.16655	0.00356905
1.19988	0.00612604
1.23321	0.00294898
1.26654	-0.0181045
1.29987	-0.0693766
1.3332	-0.073324
1.36653	-0.0342672
1.39986	-0.00327332
1.43319	0.00362991
1.46652	0.00490971
1.49985	0.0028889
1.53318	-0.000109729
1.56651	-0.00176342
1.59984	-0.00334092
1.63317	-0.00624879
1.6665	-0.00932799
1.69983	-0.0101059
1.73316	-0.0101317
1.76649	-0.00995062
1.79982	-0.00957962
1.83315	-0.00910301
1.86648	-0.00865466
1.89981	-0.00836845
1.93314	-0.00837827
1.96647	-0.00861394
1.9998	-0.00890315
2.03313	-0.00907362
2.06646	-0.00895309
2.09979	-0.00836926
2.13312	-0.00575499
2.16645	-0.00206665
2.19978	-0.000366756
2.23311	0.000338075
2.26644	0.00031621
2.29977	-0.000569661
2.3331	-0.00323728
2.36643	-0.00704973
2.39976	-0.00981243
2.43309	-0.010825
2.46642	-0.011023
2.49975	-0.0106659
2.53308	-0.00954907
2.56641	-0.00649554
2.59974	-0.00243205
2.63307	-0.000251837
2.6664	0.00356263
2.69973	0.00611963
2.73306	0.00294257
2.76639	-0.018111
2.79972	-0.069383
2.83305	-0.0733304
2.86638	-0.0342736
2.89971	-0.00327974
2.93304	0.0036235
2.96637	0.0049033
2.9997	0.00288248
3.03303	-0.000116144
3.06636	-0.00176984
3.09969	-0.00337026
3.13302	-0.00609815
3.16635	-0.00933441
3.19968	-0.0105947
3.23301	-0.0108936
3.26634	-0.0108142
3.29967	-0.0105776
3.333	-0.0104049
3.36633	-0.0103076
3.39966	-0.0101577
3.43299	-0.00996719
3.46632	-0.00974802
3.49965	-0.00950249
3.53298	-0.00919453
3.56631	-0.00885213
3.59964	-0.00851409
3.63297	-0.00818631
3.6663	-0.0078553
