2.68969	3.6663
0	0
0.03333	0.0214818
0.06666	0.0428243
0.09999	0.0648628
0.13332	0.087546
0.16665	0.108926
0.19998	0.135429
0.23331	0.176914
0.26664	0.251475
0.29997	0.370034
0.3333	0.463798
0.36663	0.515598
0.39996	0.561105
0.43329	0.586066
0.46662	0.605796
0.49995	0.624201
0.53328	0.641485
0.56661	0.657851
0.59994	0.673503
0.63327	0.688646
0.6666	0.703483
0.69993	0.718218
0.73326	0.733055
0.76659	0.748198
0.79992	0.76385
0.83325	0.812624
0.86658	0.895139
0.89991	0.975391
0.93324	1.05107
0.96657	1.12451
0.9999	1.17703
1.03323	1.20929
1.06656	1.23692
1.09989	1.26078
1.13322	1.28173
1.16655	1.30062
1.19988	1.31833
1.23321	1.33481
1.26654	1.34626
1.29987	1.35434
1.3332	1.36164
1.36653	1.3708
1.39986	1.38443
1.43319	1.40627
1.46652	1.44134
1.49985	1.48196
1.53318	1.51883
1.56651	1.54249
1.59984	1.55011
1.63317	1.55092
1.6665	1.55156
1.69983	1.55189
1.73316	1.55195
1.76649	1.55178
1.79982	1.55141
1.83315	1.55088
1.86648	1.55024
1.89981	1.54952
1.93314	1.54876
1.96647	1.548
1.9998	1.54728
2.03313	1.54664
2.06646	1.54611
2.09979	1.56521
2.13312	1.60496
2.16645	1.6424
2.19978	1.6731
2.23311	1.6964
2.26644	1.71455
2.29977	1.72901
2.3331	1.74101
2.36643	1.75245
2.39976	1.76523
2.43309	1.78126
2.46642	1.79708
2.49975	1.81142
2.53308	1.82947
2.56641	1.85641
2.59974	1.89741
2.63307	1.9814
2.6664	2.09918
2.69973	2.20448
2.73306	2.30416
2.76639	2.36817
2.79972	2.38821
2.83305	2.40175
2.86638	2.40827
2.89971	2.40894
2.93304	2.40615
2.96637	2.40115
2.9997	2.39518
3.03303	2.38948
3.06636	2.38531
3.09969	2.3839
3.13302	2.38651
3.16635	2.39489
3.19968	2.41192
3.23301	2.43549
3.26634	2.46282
3.29967	2.49112
3.333	2.51762
3.36633	2.54419
3.39966	2.57332
3.43299	2.60312
3.46632	2.63173
3.49965	2.65727
3.53298	2.67786
3.56631	2.68969
3.59964	2.68397
3.63297	2.66915
3.6663	2.65615
