1.169757	2.03313
0	0
0.03333	0.0405319
0.06666	0.100781
0.09999	0.22995
0.13332	0.359298
0.16665	0.437628
0.19998	0.498591
0.23331	0.551691
0.26664	0.597476
0.29997	0.635944
0.3333	0.675776
0.36663	0.725652
0.39996	0.961911
0.43329	1.01596
0.46662	1.02906
0.49995	1.03247
0.53328	1.03888
0.56661	1.05527
0.59994	1.07494
0.63327	1.09458
0.6666	1.11087
0.69993	1.12194
0.73326	1.12902
0.76659	1.13343
0.79992	1.1379
0.83325	1.14379
0.86658	1.15039
0.89991	1.15699
0.93324	1.16287
0.96657	1.16733
0.9999	1.16963
1.03323	1.16908
1.06656	1.16495
1.09989	1.15653
1.13322	1.13449
1.16655	1.09598
1.19988	1.04996
1.23321	1.00544
1.26654	0.971373
1.29987	0.953739
1.3332	0.948541
1.36653	0.949819
1.39986	0.954144
1.43319	0.961428
1.46652	0.97073
1.49985	0.981107
1.53318	0.991618
1.56651	1.00227
1.59984	1.01356
1.63317	1.02531
1.6665	1.03731
1.69983	1.04939
1.73316	1.06134
1.76649	1.07297
1.79982	1.08472
1.83315	1.09673
1.86648	1.10842
1.89981	1.11923
1.93314	1.12856
1.96647	1.13445
1.9998	1.13732
2.03313	1.1402
