0.222523	5.3328
0	0
0.03333	-0.00111786
0.06666	-0.00216586
0.09999	-0.00319057
0.13332	-0.00423856
0.16665	-0.00535642
0.19998	-0.00659072
0.23331	-0.00798803
0.26664	-0.0110577
0.29997	-0.0184771
0.3333	-0.0160496
0.36663	0.00350926
0.39996	0.0309032
0.43329	0.0576034
0.46662	0.0748591
0.49995	0.0803978
0.53328	0.0840185
0.56661	0.0879435
0.59994	0.09168
0.63327	0.0950806
0.6666	0.0979981
0.69993	0.100285
0.73326	0.101794
0.76659	0.090067
0.79992	0.074261
0.83325	0.0649963
0.86658	0.0620019
0.89991	0.0596611
0.93324	0.0576201
0.96657	0.0559204
0.9999	0.0542943
1.03323	0.0524743
1.06656	0.0501929
1.09989	0.0471827
1.13322	0.0431761
1.16655	0.0372196
1.19988	0.02896
1.23321	0.01903
1.26654	0.00806225
1.29987	-0.00373407
1.3332	-0.0164024
1.36653	-0.029689
1.39986	-0.0433395
1.43319	-0.0571002
1.46652	-0.0732352
1.49985	-0.0873292
1.53318	-0.080592
1.56651	-0.0680539
1.59984	-0.0557908
1.63317	-0.0440092
1.6665	-0.0338765
1.69983	-0.0311263
1.73316	-0.0298357
1.76649	-0.0287391
1.79982	-0.0280496
1.83315	-0.0279808
1.86648	-0.0287459
1.89981	-0.0305584
1.93314	-0.0336315
1.96647	-0.0381787
1.9998	-0.0445564
2.03313	-0.0535141
2.06646	-0.0645844
2.09979	-0.0771212
2.13312	-0.0904785
2.16645	-0.10401
2.19978	-0.117069
2.23311	-0.129011
2.26644	-0.139188
2.29977	-0.146954
2.3331	-0.152316
2.36643	-0.155818
2.39976	-0.157618
2.43309	-0.157877
2.46642	-0.156755
2.49975	-0.15441
2.53308	-0.151004
2.56641	-0.146118
2.59974	-0.137096
2.63307	-0.125174
2.6664	-0.112237
2.69973	-0.10017
2.73306	-0.0908584
2.76639	-0.0867443
2.79972	-0.0862468
2.83305	-0.0852178
2.86638	-0.0793738
2.89971	-0.0677895
2.93304	-0.0564962
2.96637	-0.0521093
2.9997	-0.0597248
3.03303	-0.0745208
3.06636	-0.0882369
3.09969	-0.0931221
3.13302	-0.0895707
3.16635	-0.0841317
3.19968	-0.0828102
3.23301	-0.0847717
3.26634	-0.0869193
3.29967	-0.0905331
3.333	-0.0960843
3.36633	-0.099521
3.39966	-0.0967918
3.43299	-0.0817069
3.46632	-0.0463412
3.49965	-0.0073937
3.53298	0.0153043
3.56631	0.0120093
3.59964	-0.00614415
3.63297	-0.027672
3.6663	-0.043488
3.69963	-0.0593507
3.73296	-0.0734691
3.76629	-0.0819716
3.79962	-0.0871236
3.83295	-0.0929785
3.86628	-0.098346
3.89961	-0.102036
3.93294	-0.102858
3.96627	-0.0996219
3.9996	-0.0911374
4.03293	-0.07284
4.06626	-0.0301563
4.09959	0.023943
4.13292	0.0723507
4.16625	0.101275
4.19958	0.120625
4.23291	0.134824
4.26624	0.145771
4.29957	0.155363
4.3329	0.165498
4.36623	0.178648
4.39956	0.193979
4.43289	0.208438
4.46622	0.21897
4.49955	0.222523
4.53288	0.216041
4.56621	0.192129
4.59954	0.151357
4.63287	0.102627
4.6662	0.0548367
4.69953	0.0138611
4.73286	-0.0302566
4.76619	-0.0734345
4.79952	-0.108641
4.83285	-0.128845
4.86618	-0.129666
4.89951	-0.116296
4.93284	-0.0960663
4.96617	-0.0763058
4.9995	-0.0643456
5.03283	-0.0609901
5.06616	-0.0611394
5.09949	-0.0632669
5.13282	-0.0658461
5.16615	-0.0673509
5.19948	-0.0662548
5.23281	-0.0604067
5.26614	-0.0468605
5.29947	-0.0294135
5.3328	-0.0127468
