0.0102801	0.06666
0	0
0.03333	-6.3014E-06
0.06666	1.38259E-05
0.09999	3.64542E-05
0.13332	5.69534E-05
0.16665	8.00157E-05
0.19998	0.000110335
0.23331	0.000152602
0.26664	0.000211515
0.29997	0.000774703
0.3333	-0.000872033
0.36663	-0.00615184
0.39996	-0.0160327
0.43329	-0.0143523
0.46662	-0.00428099
0.49995	0.00224594
0.53328	0.00470654
0.56661	0.0102801
0.59994	0.00502123
0.63327	0.000633011
0.6666	-0.0061595
0.69993	-0.0140777
0.73326	-0.0160404
0.76659	-0.0129733
0.79992	0.0006292
0.83325	0.00290263
0.86658	0.00469889
0.89991	0.0102724
0.93324	0.002404
0.96657	-0.00142132
0.9999	-0.00616715
1.03323	-0.0143753
1.06656	-0.00744511
1.09989	-2.84672E-05
1.13322	0.00150893
1.16655	0.0012
1.19988	0.000720503
1.23321	0.000679426
1.26654	0.000581365
1.29987	0.000445564
1.3332	0.000291266
1.36653	0.000137713
1.39986	4.14371E-06
1.43319	-9.01961E-05
1.46652	-0.000122137
1.49985	-0.000102122
1.53318	-6.13236E-05
1.56651	-3.09181E-05
