1.168909	4.83285
0	0
0.03333	0.0153826
0.06666	0.0318678
0.09999	0.0478017
0.13332	0.0615305
0.16665	0.0714006
0.19998	0.0722572
0.23331	0.0654575
0.26664	0.0591149
0.29997	0.0467199
0.3333	0.0254214
0.36663	0.00882156
0.39996	0.0105222
0.43329	0.0441252
0.46662	0.128827
0.49995	0.25556
0.53328	0.395529
0.56661	0.51994
0.59994	0.599997
0.63327	0.642046
0.6666	0.673005
0.69993	0.69493
0.73326	0.70988
0.76659	0.719913
0.79992	0.727087
0.83325	0.733459
0.86658	0.741088
0.89991	0.752031
0.93324	0.768348
0.96657	0.788724
0.9999	0.810337
1.03323	0.832973
1.06656	0.856421
1.09989	0.880468
1.13322	0.904904
1.16655	0.929516
1.19988	0.954092
1.23321	0.97842
1.26654	1.00229
1.29987	1.02549
1.3332	1.0478
1.36653	1.06902
1.39986	1.08893
1.43319	1.10733
1.46652	1.12399
1.49985	1.13871
1.53318	1.15128
1.56651	1.1607
1.59984	1.16641
1.63317	1.16881
1.6665	1.16834
1.69983	1.1654
1.73316	1.16042
1.76649	1.15381
1.79982	1.14598
1.83315	1.13736
1.86648	1.12837
1.89981	1.11941
1.93314	1.11091
1.96647	1.08799
1.9998	1.05236
2.03313	1.0293
2.06646	1.02264
2.09979	1.01888
2.13312	1.01734
2.16645	1.01735
2.19978	1.01822
2.23311	1.01927
2.26644	1.01983
2.29977	1.01922
2.3331	1.01719
2.36643	1.0143
2.39976	1.01103
2.43309	1.00789
2.46642	1.00537
2.49975	1.00396
2.53308	1.00416
2.56641	1.00647
2.59974	1.01646
2.63307	1.03416
2.6664	1.05178
2.69973	1.06153
2.73306	1.06385
2.76639	1.06458
2.79972	1.064
2.83305	1.06238
2.86638	1.05998
2.89971	1.05709
2.93304	1.05397
2.96637	1.0509
2.9997	1.04815
3.03303	1.04553
3.06636	1.04269
3.09969	1.03966
3.13302	1.03649
3.16635	1.03319
3.19968	1.02981
3.23301	1.02637
3.26634	1.02292
3.29967	1.01947
3.333	1.01607
3.36633	1.01275
3.39966	1.00954
3.43299	1.00647
3.46632	1.00269
3.49965	0.999538
3.53298	1.00039
3.56631	1.00498
3.59964	1.01061
3.63297	1.01699
3.6663	1.02383
3.69963	1.03086
3.73296	1.0378
3.76629	1.04435
3.79962	1.05025
3.83295	1.056
3.86628	1.06225
3.89961	1.06889
3.93294	1.07581
3.96627	1.08291
3.9996	1.09008
4.03293	1.09722
4.06626	1.1042
4.09959	1.11094
4.13292	1.11732
4.16625	1.12323
4.19958	1.12856
4.23291	1.13322
4.26624	1.13708
4.29957	1.14006
4.3329	1.14203
4.36623	1.14289
4.39956	1.14253
4.43289	1.14027
4.46622	1.13571
4.49955	1.12913
4.53288	1.12085
4.56621	1.11117
4.59954	1.10038
4.63287	1.08878
4.6662	1.07668
4.69953	1.06439
4.73286	1.05219
4.76619	1.0404
4.79952	1.0293
4.83285	1.01922
